id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,number_of_reviews_ltm,host_is_superhost,accommodates,bedrooms,beds,review_scores_rating,instant_bookable,log_price
825867851274009177,Campo di Marte,43.76573335745065,11.277138060118874,Entire home/apt,101.0,6,1,f,4.0,1.0,0.0,5.0,t,4.61512051684126
825884004470424629,Centro Storico,43.77998288091147,11.24446822275389,Entire home/apt,108.0,26,6,f,3.0,1.0,2.0,4.69,t,4.68213122712422
825912814161430762,Centro Storico,43.77536,11.26315,Entire home/apt,177.0,158,63,t,6.0,2.0,3.0,4.94,f,5.176149732573829
825925271180270968,Centro Storico,43.76919113963458,11.263039506477918,Entire home/apt,125.0,21,3,f,5.0,1.0,3.0,4.57,t,4.8283137373023015
825994186255897587,Centro Storico,43.77126,11.24777,Private room,251.0,4,0,f,2.0,1.0,1.0,5.0,t,5.5254529391317835
826001349705086785,Centro Storico,43.780516567922014,11.252720430493357,Entire home/apt,242.0,32,2,t,6.0,2.0,3.0,4.81,t,5.488937726156687
826055593705311866,Rifredi,43.78486240782513,11.25928154195366,Entire home/apt,240.0,8,0,,4.0,2.0,2.0,4.38,t,5.480638923341991
826620953722376906,Rifredi,43.79991,11.23616,Entire home/apt,103.0,27,7,f,4.0,1.0,2.0,4.78,t,4.634728988229636
826673960033872926,Centro Storico,43.77126,11.24777,Private room,261.0,2,1,f,2.0,1.0,1.0,5.0,t,5.564520407322694
826971769099969052,Centro Storico,43.7690266,11.2651251,Entire home/apt,2492.0,52,7,f,4.0,2.0,2.0,4.87,t,7.820840879907344
827229955828718327,Rifredi,43.79857859448602,11.22682124669649,Entire home/apt,350.0,0,0,t,4.0,2.0,3.0,,t,5.857933154483459
827280352779861669,Centro Storico,43.7674473,11.2512512,Entire home/apt,1000.0,38,7,t,4.0,2.0,3.0,4.82,t,6.907755278982137
827303390397289847,Centro Storico,43.7707607,11.2497883,Entire home/apt,185.0,140,52,,2.0,1.0,1.0,4.81,t,5.220355825078324
827314657715415797,Centro Storico,43.77434,11.25721,Entire home/apt,237.0,155,57,f,4.0,1.0,2.0,4.86,t,5.4680601411351315
827322735492298742,Centro Storico,43.7752869,11.2456822,Entire home/apt,103.0,3,0,t,4.0,1.0,4.0,4.33,t,4.634728988229636
827375096541149044,Centro Storico,43.76669535944757,11.2475187349182,Private room,180.0,9,5,t,2.0,1.0,1.0,5.0,t,5.19295685089021
827401555018967007,Centro Storico,43.76939,11.25266,Entire home/apt,316.0,186,69,t,4.0,2.0,2.0,4.94,t,5.755742213586912
827401561260234523,Centro Storico,43.7686704,11.2602065,Entire home/apt,284.0,185,79,t,4.0,2.0,2.0,4.96,t,5.648974238161206
827422574315038925,Centro Storico,43.76677283902079,11.247754769311513,Private room,214.0,2,0,t,2.0,1.0,1.0,5.0,t,5.365976015021851
827478022207879877,Centro Storico,43.77005316806588,11.256848262565628,Entire home/apt,130.0,81,22,f,2.0,1.0,1.0,4.7,t,4.867534450455582
827960076088252732,Centro Storico,43.771086457584765,11.261807888360602,Entire home/apt,309.0,97,37,t,6.0,2.0,2.0,4.93,t,5.733341276897746
828036808760098138,Gavinana Galluzzo,43.76322182260637,11.284915802941654,Entire home/apt,101.0,46,12,f,4.0,2.0,2.0,4.59,t,4.61512051684126
828182702681582765,Centro Storico,43.77101810000001,11.2520827,Entire home/apt,700.0,120,40,f,6.0,2.0,3.0,4.93,t,6.551080335043404
828197757549067812,Centro Storico,43.7785593,11.2522353,Entire home/apt,81.0,75,20,,2.0,1.0,1.0,4.8,t,4.394449154672439
828220301865586274,Isolotto Legnaia,43.7750693,11.2298434,Entire home/apt,108.0,62,35,t,2.0,1.0,1.0,4.98,f,4.68213122712422
828743987180877780,Rifredi,43.7897395,11.2364108,Entire home/apt,130.0,15,3,f,6.0,2.0,3.0,4.8,t,4.867534450455582
829064745868542789,Centro Storico,43.76853128253134,11.257293637820425,Entire home/apt,178.0,213,73,t,6.0,2.0,4.0,4.7,t,5.181783550292085
829414093539775579,Centro Storico,43.7744239,11.2499965,Entire home/apt,212.0,128,46,t,7.0,3.0,5.0,4.85,f,5.356586274672012
829420018989819017,Gavinana Galluzzo,43.7611694,11.2825163,Entire home/apt,97.0,124,56,t,4.0,1.0,2.0,4.98,f,4.574710978503383
829743001094758707,Centro Storico,43.7721343,11.2550857,Entire home/apt,176.0,75,19,t,4.0,2.0,2.0,4.85,t,5.170483995038151
829888226254319708,Centro Storico,43.7699722,11.2630088,Entire home/apt,210.0,2,0,f,4.0,1.0,2.0,4.5,t,5.3471075307174685
830132940912659550,Centro Storico,43.76880718760628,11.242308566535383,Entire home/apt,160.0,2,0,,4.0,1.0,2.0,4.0,t,5.075173815233827
830324738278274189,Isolotto Legnaia,43.77425213021557,11.23042345396728,Entire home/apt,140.0,41,9,f,6.0,2.0,2.0,4.78,f,4.941642422609304
830325788751773815,Rifredi,43.79292536473868,11.239047199487686,Entire home/apt,180.0,58,20,t,2.0,1.0,1.0,4.9,f,5.19295685089021
830480862262865547,Rifredi,43.78644,11.25299,Entire home/apt,236.0,2,0,f,6.0,2.0,3.0,5.0,t,5.4638318050256105
830482970128205775,Centro Storico,43.77369079778546,11.254599192257611,Entire home/apt,240.0,8,0,f,5.0,3.0,3.0,4.75,t,5.480638923341991
830935359070477306,Centro Storico,43.7690165,11.2652876,Entire home/apt,89.0,66,33,f,3.0,1.0,1.0,4.55,t,4.48863636973214
830937755474919856,Centro Storico,43.7706323179326,11.2575951846558,Entire home/apt,249.0,42,19,f,4.0,2.0,4.0,4.69,t,5.517452896464707
830961328887559574,Centro Storico,43.76697389216572,11.249061318853611,Entire home/apt,141.0,8,6,f,7.0,4.0,4.0,4.38,t,4.948759890378168
830983006644498752,Centro Storico,43.76777,11.25812,Entire home/apt,119.0,10,1,f,4.0,1.0,1.0,3.9,t,4.77912349311153
831192469303385885,Isolotto Legnaia,43.7696855,11.2082299,Entire home/apt,121.0,2,1,f,6.0,2.0,2.0,4.5,f,4.795790545596741
831595065645501257,Centro Storico,43.76725628314961,11.251999765606708,Entire home/apt,140.0,27,2,f,3.0,1.0,1.0,4.48,t,4.941642422609304
831620823582366044,Centro Storico,43.78183955527167,11.244446306158077,Entire home/apt,141.0,30,19,f,9.0,3.0,6.0,4.37,t,4.948759890378168
831664976909350300,Campo di Marte,43.781643044403445,11.26422799669779,Private room,1620.0,4,1,f,10.0,5.0,8.0,4.0,t,7.3901814282264295
831787757799009341,Centro Storico,43.7707882395995,11.24172583525077,Entire home/apt,179.0,27,11,f,5.0,2.0,3.0,4.56,t,5.187385805840755
831854324075589380,Centro Storico,43.76979,11.2656789,Entire home/apt,81.0,18,2,t,3.0,1.0,1.0,5.0,f,4.394449154672439
831890464895940398,Campo di Marte,43.7854482,11.2708126,Entire home/apt,128.0,63,32,t,4.0,2.0,3.0,4.86,t,4.852030263919617
832297895664634965,Isolotto Legnaia,43.7743687,11.2328584,Entire home/apt,77.0,90,33,f,4.0,1.0,2.0,4.27,t,4.343805421853684
832366295914555046,Campo di Marte,43.78156337947549,11.279521517196658,Entire home/apt,111.0,4,1,f,3.0,1.0,2.0,5.0,t,4.709530201312334
832369727845405836,Rifredi,43.79078,11.24375,Entire home/apt,124.0,9,8,f,2.0,1.0,1.0,4.22,t,4.820281565605037
832479703639774414,Campo di Marte,43.7836796406126,11.2637896484794,Entire home/apt,97.0,9,4,f,4.0,1.0,2.0,4.22,t,4.574710978503383
832501760608295389,Campo di Marte,43.7857664,11.2730581,Entire home/apt,84.0,131,51,t,4.0,1.0,2.0,4.95,f,4.430816798843313
832540337387993136,Centro Storico,43.77131306325014,11.254866747927547,Entire home/apt,245.0,25,4,f,4.0,2.0,3.0,4.28,t,5.501258210544727
832984914072089524,Gavinana Galluzzo,43.7611079,11.2992056,Entire home/apt,108.0,13,3,f,2.0,1.0,1.0,4.85,t,4.68213122712422
833073614779846525,Campo di Marte,43.77553363848586,11.27465868320373,Entire home/apt,93.0,3,0,,4.0,1.0,2.0,4.33,t,4.532599493153256
833109880282372394,Isolotto Legnaia,43.77288208654559,11.23758303941572,Entire home/apt,169.0,8,0,,2.0,1.0,1.0,4.0,t,5.1298987149230735
833198132885828782,Centro Storico,43.76314,11.23933,Entire home/apt,110.0,16,2,,4.0,1.0,1.0,4.75,t,4.700480365792417
833250521474838637,Rifredi,43.79193,11.2442,Entire home/apt,162.0,45,6,f,4.0,2.0,2.0,4.6,t,5.087596335232384
833737070609572962,Isolotto Legnaia,43.7761924,11.2203608,Entire home/apt,152.0,14,2,f,4.0,2.0,3.0,4.71,t,5.0238805208462765
833929458159731826,Centro Storico,43.7677,11.26927,Entire home/apt,140.0,61,12,,4.0,2.0,2.0,4.97,t,4.941642422609304
834559236318620811,Centro Storico,43.7748446,11.245671,Entire home/apt,900.0,110,43,f,2.0,1.0,1.0,4.61,t,6.802394763324311
834568137962043138,Gavinana Galluzzo,43.75533,11.2903,Private room,52.0,109,57,t,1.0,1.0,1.0,4.87,f,3.9512437185814275
834669114757508518,Centro Storico,43.77255,11.26525,Entire home/apt,113.0,5,1,f,3.0,1.0,1.0,4.0,t,4.727387818712341
834694874060505771,Campo di Marte,43.78367,11.2637819,Entire home/apt,113.0,42,10,t,2.0,1.0,1.0,5.0,t,4.727387818712341
834699652238618644,Centro Storico,43.77375853698285,11.264051665686448,Entire home/apt,169.0,217,80,t,4.0,2.0,2.0,4.94,t,5.1298987149230735
835243468885996683,Centro Storico,43.7698604,11.2547774,Entire home/apt,156.0,104,37,t,2.0,1.0,1.0,4.89,f,5.049856007249537
835317436802394179,Gavinana Galluzzo,43.7479862,11.2576819,Entire home/apt,672.0,18,0,f,8.0,3.0,5.0,4.5,t,6.51025834052315
835483769616706524,Rifredi,43.7955739,11.2051623,Entire home/apt,79.0,63,25,t,4.0,1.0,1.0,4.97,f,4.3694478524670215
835545261941104540,Centro Storico,43.7710724,11.2697717,Entire home/apt,178.0,107,36,t,4.0,1.0,1.0,4.85,f,5.181783550292085
835914420737175790,Centro Storico,43.7743225679807,11.2519204300594,Entire home/apt,279.0,12,7,f,6.0,3.0,7.0,4.58,t,5.631211781821365
835914746008382004,Centro Storico,43.77815344951,11.2509315797623,Entire home/apt,191.0,1,0,f,6.0,3.0,6.0,5.0,t,5.25227342804663
835915714883334917,Centro Storico,43.7762245608075,11.2554786478504,Entire home/apt,200.0,20,12,f,6.0,3.0,6.0,4.4,t,5.298317366548036
835915834491685300,Centro Storico,43.7713490737299,11.2641810055225,Entire home/apt,111.0,0,0,f,3.0,2.0,3.0,,t,4.709530201312334
835916034692023786,Centro Storico,43.7690891040852,11.2614317484795,Entire home/apt,205.0,25,8,f,4.0,2.0,4.0,4.8,t,5.3230099791384085
835916253051754828,Centro Storico,43.7809769376771,11.2571222932541,Entire home/apt,126.0,11,3,f,3.0,1.0,3.0,4.82,t,4.836281906951478
835916370005552400,Centro Storico,43.7693299876131,11.2634580288187,Entire home/apt,137.0,4,0,f,4.0,2.0,4.0,4.75,t,4.919980925828125
835916509924931391,Centro Storico,43.7672064445996,11.250479382209,Entire home/apt,154.0,4,1,f,3.0,2.0,3.0,4.75,t,5.0369526024136295
835941655399671107,Centro Storico,43.76841,11.26679,Entire home/apt,124.0,69,21,f,4.0,1.0,1.0,4.64,t,4.820281565605037
836038292496795631,Rifredi,43.792766,11.2435082,Entire home/apt,225.0,7,0,f,6.0,2.0,4.0,5.0,t,5.41610040220442
836182566869116988,Centro Storico,43.7708853603864,11.250141151249409,Entire home/apt,362.0,132,42,t,4.0,2.0,2.0,4.95,t,5.8916442118257715
836192565216985451,Centro Storico,43.77068,11.26017,Entire home/apt,157.0,74,15,t,2.0,0.0,1.0,4.55,t,5.056245805348308
836196419182815857,Centro Storico,43.77280692830303,11.269025914371014,Entire home/apt,57.0,31,0,f,2.0,1.0,1.0,4.52,f,4.04305126783455
836226647926457972,Centro Storico,43.76698710000001,11.2504088,Entire home/apt,201.0,111,53,,4.0,1.0,2.0,4.95,t,5.303304908059076
836750665246263302,Centro Storico,43.7785593,11.2522353,Entire home/apt,92.0,58,21,,2.0,1.0,1.0,4.79,t,4.5217885770490405
836758620461908240,Centro Storico,43.77628315200457,11.241914151027515,Entire home/apt,101.0,18,6,f,4.0,1.0,1.0,4.06,t,4.61512051684126
836784005381223691,Centro Storico,43.772102,11.26222,Entire home/apt,285.0,18,1,f,5.0,2.0,5.0,4.78,t,5.652489180268651
837080519554080654,Centro Storico,43.7767764,11.2652434,Entire home/apt,166.0,34,13,t,6.0,2.0,3.0,5.0,f,5.111987788356544
837417378119460409,Centro Storico,43.77511,11.24538,Private room,96.0,236,87,t,4.0,1.0,3.0,4.81,f,4.564348191467836
837449137088077014,Gavinana Galluzzo,43.745856,11.2332743,Entire home/apt,171.0,1,0,f,4.0,1.0,2.0,5.0,t,5.14166355650266
837486282155832047,Centro Storico,43.774045,11.2563546,Entire home/apt,180.0,93,55,t,3.0,1.0,2.0,4.95,t,5.19295685089021
837498056908588375,Centro Storico,43.77092,11.2585639,Entire home/apt,1000.0,106,17,f,4.0,1.0,2.0,4.63,t,6.907755278982137
837525499986623402,Centro Storico,43.7731507,11.2635578,Entire home/apt,163.0,3,0,f,4.0,1.0,2.0,4.33,t,5.093750200806762
837528444444024522,Centro Storico,43.77249,11.26476,Entire home/apt,135.0,18,0,f,2.0,1.0,2.0,4.22,t,4.90527477843843
837558979213439818,Centro Storico,43.77509,11.24755,Private room,110.0,184,60,t,2.0,1.0,1.0,4.76,f,4.700480365792417
837646650673667335,Centro Storico,43.7661451,11.2547925,Entire home/apt,137.0,40,17,f,6.0,2.0,3.0,4.53,t,4.919980925828125
837688569241079922,Centro Storico,43.7722351,11.262077,Entire home/apt,201.0,38,3,f,5.0,2.0,2.0,4.76,t,5.303304908059076
838242486024785373,Centro Storico,43.77419,11.24247,Entire home/apt,143.0,16,11,f,5.0,3.0,3.0,4.63,t,4.962844630259907
838295916344161630,Campo di Marte,43.76707,11.27262,Entire home/apt,93.0,42,4,f,2.0,1.0,1.0,4.95,f,4.532599493153256
838353544045941397,Centro Storico,43.76636269999999,11.25413,Entire home/apt,118.0,165,56,,6.0,3.0,3.0,4.66,t,4.770684624465665
838823142973500322,Campo di Marte,43.7846923,11.2635273,Entire home/apt,102.0,121,33,t,4.0,1.0,2.0,4.95,t,4.624972813284271
838827783257459581,Centro Storico,43.78256280000001,11.2332079,Entire home/apt,140.0,3,0,f,4.0,2.0,2.0,5.0,t,4.941642422609304
838879915583909884,Centro Storico,43.7759903,11.2589425,Entire home/apt,68.0,63,19,f,2.0,1.0,2.0,4.79,f,4.219507705176107
838889020104808557,Centro Storico,43.76853093034903,11.258837451738051,Entire home/apt,202.0,1,0,f,4.0,1.0,1.0,5.0,t,5.308267697401205
838898740492670422,Centro Storico,43.78136,11.25674,Entire home/apt,164.0,8,0,f,5.0,2.0,3.0,4.5,t,5.099866427824199
838950435491259476,Centro Storico,43.76736,11.25124,Entire home/apt,258.0,22,9,,6.0,3.0,3.0,4.91,t,5.552959584921617
838972168289523899,Centro Storico,43.76504144255134,11.245760814666104,Entire home/apt,246.0,0,0,f,5.0,3.0,4.0,,t,5.5053315359323625
839054928013447371,Centro Storico,43.75995503857191,11.240988380426035,Entire home/apt,650.0,48,22,t,10.0,5.0,7.0,4.98,t,6.476972362889683
839086580223612941,Campo di Marte,43.7851836,11.2615834,Entire home/apt,138.0,89,29,t,4.0,1.0,2.0,4.94,t,4.927253685157205
839095794869550049,Centro Storico,43.7767764,11.2652434,Private room,83.0,73,25,t,3.0,1.0,1.0,4.99,f,4.418840607796598
839254494759806554,Centro Storico,43.7647670057838,11.24605681747198,Entire home/apt,80.0,11,5,f,2.0,1.0,1.0,4.18,f,4.382026634673881
839321590947321267,Centro Storico,43.77809996882396,11.255980135156594,Private room,43.0,130,8,f,2.0,1.0,1.0,4.75,f,3.7612001156935624
839690725714612490,Centro Storico,43.77880879743312,11.243866152567298,Entire home/apt,98.0,143,31,t,4.0,1.0,2.0,4.87,f,4.584967478670572
839711359540055227,Centro Storico,43.779894398548,11.243128747888203,Private room,88.0,111,35,f,2.0,1.0,1.0,4.15,t,4.477336814478207
839813094011145539,Centro Storico,43.784990637626336,11.230095309618642,Private room,67.0,144,35,f,3.0,1.0,1.0,4.74,f,4.204692619390966
840616097973412668,Centro Storico,43.78236914314443,11.243854984655748,Private room,71.0,77,28,t,2.0,1.0,2.0,4.52,f,4.2626798770413155
840627976922934405,Gavinana Galluzzo,43.75812,11.30727,Entire home/apt,115.0,76,34,t,2.0,1.0,1.0,4.99,f,4.74493212836325
840755987337104303,Isolotto Legnaia,43.7715062,11.2353993,Entire home/apt,179.0,69,27,,4.0,1.0,2.0,4.94,t,5.187385805840755
841023243614752881,Centro Storico,43.77031422208254,11.264701187610626,Entire home/apt,111.0,42,5,t,4.0,1.0,3.0,4.79,f,4.709530201312334
841137032909623436,Centro Storico,43.77005,11.25254,Entire home/apt,332.0,151,31,t,7.0,3.0,4.0,4.87,t,5.805134968916488
841144941800500648,Campo di Marte,43.79679266848049,11.2624643213261,Private room,65.0,41,20,t,2.0,1.0,1.0,5.0,f,4.174387269895637
841806948905100613,Centro Storico,43.76777,11.24886,Entire home/apt,210.0,19,3,,5.0,2.0,4.0,4.37,t,5.3471075307174685
841868485155721300,Campo di Marte,43.78520884228183,11.2639998739134,Entire home/apt,86.0,71,17,t,4.0,2.0,3.0,4.9,f,4.454347296253507
841871957213099480,Isolotto Legnaia,43.7747726,11.2303967,Entire home/apt,96.0,64,15,t,4.0,1.0,2.0,4.73,f,4.564348191467836
841919416599999619,Centro Storico,43.76778993532817,11.245731934905052,Entire home/apt,323.0,36,9,t,4.0,2.0,3.0,4.89,f,5.777652323222656
842123950742248059,Centro Storico,43.77768,11.25312,Entire home/apt,134.0,70,19,t,3.0,2.0,2.0,4.87,t,4.897839799950911
842124016586266522,Centro Storico,43.77786,11.25308,Entire home/apt,127.0,58,18,t,4.0,2.0,2.0,4.78,t,4.844187086458591
842498338576706380,Centro Storico,43.77004120000001,11.2408956,Entire home/apt,1000.0,43,12,f,5.0,3.0,3.0,4.79,t,6.907755278982137
842582263431582933,Centro Storico,43.7692193,11.2527831,Entire home/apt,229.0,108,50,,6.0,2.0,3.0,4.75,t,5.43372200355424
842639483964545934,Isolotto Legnaia,43.7751488,11.2300235,Entire home/apt,142.0,42,3,f,2.0,1.0,1.0,4.81,f,4.955827057601261
842674640149093317,Centro Storico,43.7658767,11.2445105,Entire home/apt,254.0,2,0,f,6.0,2.0,4.0,5.0,t,5.537334267018537
843195162494692865,Centro Storico,43.770209055598734,11.262163817882538,Entire home/apt,132.0,214,87,t,6.0,1.0,3.0,4.74,f,4.882801922586371
843210095006343791,Centro Storico,43.7729545319265,11.2477092461021,Entire home/apt,143.0,24,7,f,2.0,1.0,1.0,4.83,t,4.962844630259907
843223248201898973,Centro Storico,43.777399,11.2566634,Entire home/apt,160.0,133,38,t,2.0,1.0,1.0,4.88,f,5.075173815233827
843348605984009100,Centro Storico,43.780476638961424,11.26040240793456,Entire home/apt,126.0,108,38,t,2.0,1.0,1.0,4.86,t,4.836281906951478
843422220120395254,Centro Storico,43.7803534,11.2604842,Entire home/apt,157.0,138,46,t,2.0,1.0,1.0,4.96,t,5.056245805348308
843870741793630440,Centro Storico,43.78004929999999,11.2612959,Entire home/apt,393.0,20,4,t,4.0,2.0,3.0,4.95,t,5.973809611869261
844061367138894289,Campo di Marte,43.78717,11.26413,Entire home/apt,149.0,4,0,f,4.0,2.0,3.0,4.75,t,5.003946305945459
844152015950645296,Centro Storico,43.77271,11.24493,Entire home/apt,245.0,140,51,t,6.0,2.0,3.0,4.79,t,5.501258210544727
844207482684562521,Gavinana Galluzzo,43.75337,11.28643,Entire home/apt,122.0,63,19,t,5.0,1.0,3.0,4.71,t,4.804021044733257
844802917579915159,Centro Storico,43.768434,11.2411524,Entire home/apt,107.0,78,50,t,3.0,1.0,2.0,4.78,t,4.672828834461906
844828014575186311,Rifredi,43.79737,11.19465,Entire home/apt,75.0,66,32,t,4.0,1.0,2.0,4.95,f,4.31748811353631
844995455656591414,Isolotto Legnaia,43.7747726,11.2303967,Entire home/apt,80.0,62,13,,2.0,1.0,1.0,4.82,t,4.382026634673881
845474496666520934,Campo di Marte,43.78513373324178,11.261927911639397,Entire home/apt,90.0,22,15,t,2.0,1.0,1.0,4.91,f,4.499809670330265
845658131213569892,Campo di Marte,43.779680614314245,11.310050873929502,Entire home/apt,170.0,20,6,f,4.0,2.0,3.0,4.85,f,5.135798437050262
846205065306178463,Centro Storico,43.76659,11.25094,Entire home/apt,125.0,77,39,f,4.0,1.0,1.0,4.87,t,4.8283137373023015
846282982919648256,Rifredi,43.7877801,11.2260238,Private room,47.0,92,35,f,2.0,1.0,1.0,4.58,f,3.8501476017100584
846320262817867834,Centro Storico,43.77116029095424,11.247995693115218,Entire home/apt,118.0,184,67,f,4.0,1.0,2.0,4.66,t,4.770684624465665
846337395015589217,Centro Storico,43.7641765,11.2615237,Entire home/apt,125.0,70,26,t,2.0,1.0,1.0,4.73,t,4.8283137373023015
846474076139367849,Centro Storico,43.77497169999999,11.2573055,Entire home/apt,1000.0,38,9,f,8.0,3.0,4.0,4.79,t,6.907755278982137
846493162928571327,Centro Storico,43.76783666861096,11.259486973285677,Entire home/apt,398.0,44,16,t,4.0,2.0,2.0,4.91,f,5.986452005284438
846505612102448714,Centro Storico,43.76974173108377,11.264121888360616,Entire home/apt,135.0,46,11,t,3.0,1.0,1.0,4.89,t,4.90527477843843
846697092377168104,Centro Storico,43.768763496528805,11.268976964056492,Entire home/apt,108.0,42,23,t,2.0,1.0,1.0,4.81,t,4.68213122712422
846787398202573675,Centro Storico,43.7678,11.24776,Entire home/apt,145.0,21,5,f,6.0,1.0,4.0,4.29,t,4.976733742420574
846850604971930220,Isolotto Legnaia,43.7709669,11.2369267,Entire home/apt,158.0,140,45,t,5.0,2.0,3.0,4.9,t,5.062595033026967
846942546529532233,Centro Storico,43.77978,11.24493,Entire home/apt,117.0,46,15,f,6.0,2.0,3.0,4.35,t,4.762173934797756
846983426459136308,Centro Storico,43.782172397312486,11.232215980426025,Entire home/apt,132.0,43,2,f,5.0,3.0,3.0,4.81,t,4.882801922586371
847033756916569382,Centro Storico,43.7765046,11.2558057,Entire home/apt,321.0,129,50,,8.0,4.0,4.0,4.72,t,5.771441123130016
847034482913824083,Rifredi,43.8083558,11.2350009,Entire home/apt,170.0,23,4,f,6.0,2.0,4.0,4.65,t,5.135798437050262
847193948612039777,Centro Storico,43.77801395792316,11.251445588671317,Entire home/apt,154.0,5,1,f,5.0,3.0,4.0,4.6,f,5.0369526024136295
847200143030176588,Rifredi,43.78874,11.22582,Private room,54.0,81,24,f,2.0,1.0,1.0,4.67,f,3.9889840465642745
847598032812753310,Gavinana Galluzzo,43.74077,11.2908,Entire home/apt,112.0,8,0,f,4.0,1.0,2.0,4.88,t,4.718498871295094
